participant_id,synthetic,device,recruitment_source,cohort_site,age_years,wears_glasses,prior_eye_tracking,display_width_cm,low_light,accuracy_deg,rms_precision_deg,data_loss,valid_trial_share,sampling_rate_hz
SYN-P-0349,True,professional,mayo_mock_cohort,lab,40.208436,True,False,55.29901,True,0.565975,0.333694,0.071972,0.971279,123.386135
SYN-P-0350,True,professional,mayo_mock_cohort,lab,43.175321,False,False,50.540687,False,0.467111,0.130511,0.048896,0.975559,119.489908
SYN-P-0351,True,professional,mayo_mock_cohort,lab,48.637847,True,True,52.34336,False,0.21931,0.336684,0.072887,0.979183,118.484285
SYN-P-0352,True,professional,mayo_mock_cohort,lab,65.446858,False,False,48.161338,False,0.779754,0.357797,0.055694,0.973468,124.733441
SYN-P-0353,True,professional,mayo_mock_cohort,lab,49.212062,False,False,55.820387,False,0.587503,0.174514,0.049808,0.969241,124.439095
SYN-P-0354,True,professional,mayo_mock_cohort,lab,43.830788,False,False,54.049157,False,0.417028,0.363126,0.060493,0.982675,120.53378
SYN-P-0355,True,professional,mayo_mock_cohort,lab,46.414489,True,False,54.923277,False,0.487017,0.241626,0.039078,0.964338,114.293012
SYN-P-0356,True,professional,mayo_mock_cohort,lab,63.51829,False,False,49.688562,False,0.365552,0.275084,0.057995,0.967574,121.926122
SYN-P-0357,True,professional,mayo_mock_cohort,lab,51.482591,False,False,51.761259,False,0.698805,0.169457,0.027217,0.994618,120.087111
SYN-P-0358,True,professional,mayo_mock_cohort,lab,68.695212,True,False,49.370865,False,0.735048,0.115865,0.027739,0.986117,118.44528
SYN-P-0359,True,professional,mayo_mock_cohort,lab,57.498537,True,False,50.684361,False,0.45027,0.275843,0.010125,0.977157,125.81419
SYN-P-0360,True,professional,mayo_mock_cohort,lab,58.809953,False,False,53.725456,False,0.624685,0.06732,0.049137,0.952945,115.190027
SYN-P-0361,True,professional,mayo_mock_cohort,lab,20.492673,True,True,53.857928,False,0.611618,0.162673,0.061492,0.978669,128.542107
SYN-P-0362,True,professional,mayo_mock_cohort,lab,36.778416,True,False,47.055848,False,0.768706,0.239208,0.022235,0.961056,119.616558
SYN-P-0363,True,professional,mayo_mock_cohort,lab,58.486188,False,False,54.60128,False,0.494555,0.217303,0.033252,0.948001,120.296947
SYN-P-0364,True,professional,mayo_mock_cohort,lab,49.819766,False,False,51.327702,False,0.722789,0.275393,0.059189,0.992323,121.137854
SYN-P-0365,True,professional,mayo_mock_cohort,lab,52.767103,False,False,53.741517,False,0.659818,0.101526,0.029796,0.992385,115.012284
SYN-P-0366,True,professional,mayo_mock_cohort,lab,60.093485,False,True,52.279505,False,0.710211,0.249671,0.034902,0.991777,112.670248
SYN-P-0367,True,professional,mayo_mock_cohort,lab,33.60297,False,False,52.997083,False,0.907214,0.137421,0.029954,0.986441,113.62884
SYN-P-0368,True,professional,mayo_mock_cohort,lab,25.57795,False,False,49.159815,False,0.871486,0.142817,0.028973,0.978255,119.127785
SYN-P-0369,True,professional,mayo_mock_cohort,lab,51.029923,True,False,51.093796,False,0.699002,0.314139,0.045999,0.959344,121.281453
SYN-P-0370,True,professional,mayo_mock_cohort,lab,35.937505,False,False,53.584381,False,0.578755,0.093598,0.040874,1.0,123.993747
SYN-P-0371,True,professional,mayo_mock_cohort,lab,58.888466,True,False,51.859843,False,0.682279,0.297755,0.038615,1.0,119.742796
SYN-P-0372,True,professional,mayo_mock_cohort,lab,43.834864,False,False,52.371449,False,0.765936,0.279206,0.025012,0.972449,127.516451
SYN-P-0373,True,professional,mayo_mock_cohort,lab,37.687572,True,False,52.396289,False,0.706797,0.101454,0.002163,0.988312,121.830726
SYN-P-0374,True,professional,mayo_mock_cohort,lab,46.108558,True,False,52.267696,False,0.60269,0.335024,0.047376,0.98958,119.794495
SYN-P-0375,True,professional,mayo_mock_cohort,lab,37.053014,False,False,56.695641,False,0.675104,0.269228,0.042672,0.989354,122.220915
SYN-P-0376,True,professional,mayo_mock_cohort,lab,35.887765,True,False,53.687004,False,0.666357,0.297948,0.063719,1.0,115.950481
SYN-P-0377,True,professional,mayo_mock_cohort,lab,37.818191,False,False,53.957553,True,0.808763,0.248809,0.046503,0.969229,122.364099
SYN-P-0378,True,professional,mayo_mock_cohort,lab,40.975458,True,False,52.046148,False,0.663695,0.290359,0.028139,0.975945,117.883006
SYN-P-0379,True,professional,mayo_mock_cohort,lab,47.678276,False,False,52.38572,False,0.492274,0.200269,0.057948,1.0,126.660063
SYN-P-0380,True,professional,mayo_mock_cohort,lab,32.565663,False,False,50.542274,False,0.241824,0.321082,0.033711,0.983695,119.062687
SYN-P-0381,True,professional,mayo_mock_cohort,lab,50.477558,False,False,54.543646,False,0.550507,0.16426,0.051718,0.954898,120.288839
SYN-P-0382,True,professional,mayo_mock_cohort,lab,39.658545,True,False,47.023808,False,0.613031,0.269548,0.039636,0.969187,124.450123
SYN-P-0383,True,professional,mayo_mock_cohort,lab,45.602508,False,False,48.242176,False,0.511156,0.13596,0.063493,0.990702,122.736957
SYN-P-0384,True,professional,mayo_mock_cohort,lab,59.206734,False,False,51.714603,False,0.714813,0.35173,0.001227,0.982666,123.498461
SYN-P-0385,True,professional,mayo_mock_cohort,lab,40.050693,True,False,53.940421,False,0.602812,0.283633,0.049056,0.995626,115.292576
SYN-P-0386,True,professional,mayo_mock_cohort,lab,18.0,False,False,52.16457,False,0.711944,0.171433,0.037384,0.994394,104.767183
SYN-P-0387,True,professional,mayo_mock_cohort,lab,18.0,True,False,51.808191,False,0.730238,0.344364,0.06146,0.980084,120.606006
SYN-P-0388,True,professional,mayo_mock_cohort,lab,33.137843,True,False,49.108837,False,0.840798,0.245615,0.040821,0.963566,121.028246
SYN-P-0389,True,professional,mayo_mock_cohort,lab,49.967442,False,False,54.71871,False,0.618262,0.322827,0.009536,0.974481,116.557032
SYN-P-0390,True,professional,mayo_mock_cohort,lab,18.0,False,False,50.123803,False,0.818124,0.317616,0.061739,0.975727,118.79384
SYN-P-0391,True,professional,mayo_mock_cohort,lab,27.896782,True,True,53.628578,False,0.522017,0.414807,0.047546,0.976075,121.824825
SYN-P-0392,True,professional,mayo_mock_cohort,lab,69.48464,False,False,52.166219,False,1.004308,0.184028,0.039219,0.980927,118.212394
SYN-P-0393,True,professional,mayo_mock_cohort,lab,68.766824,False,False,51.857246,False,0.402508,0.257871,0.02272,0.968171,122.844829
SYN-P-0394,True,professional,mayo_mock_cohort,lab,60.51597,True,False,52.177323,True,0.72533,0.324108,0.017135,0.976039,113.497506
SYN-P-0395,True,professional,mayo_mock_cohort,lab,70.729913,True,False,47.992362,False,0.596515,0.209351,0.010651,0.964019,117.588345
SYN-P-0396,True,professional,mayo_mock_cohort,lab,68.483625,True,False,51.78616,False,0.489232,0.198367,0.066496,0.988126,124.124158
SYN-P-0397,True,professional,mayo_mock_cohort,lab,27.986607,True,False,51.085782,False,0.853701,0.088075,0.05596,0.990581,119.877223
SYN-P-0398,True,professional,mayo_mock_cohort,lab,32.90174,True,False,51.779299,False,0.491163,0.222767,0.037942,0.95861,113.576748
SYN-P-0399,True,professional,mayo_mock_cohort,lab,47.103139,True,False,54.842388,False,0.64168,0.307884,0.059895,0.996181,126.936008
SYN-P-0400,True,professional,mayo_mock_cohort,lab,36.487759,False,True,56.218497,False,0.925816,0.322485,0.014796,0.98529,110.790591
SYN-P-0401,True,professional,mayo_mock_cohort,lab,37.36615,False,False,51.785811,False,0.966793,0.163807,0.027943,0.971456,126.693953
SYN-P-0402,True,professional,mayo_mock_cohort,lab,54.06904,False,False,53.289757,False,0.604436,0.311361,0.043256,0.992961,122.806772
SYN-P-0403,True,professional,mayo_mock_cohort,lab,49.134125,True,True,49.058031,False,0.632971,0.296285,0.056306,0.990677,117.851597
SYN-P-0404,True,professional,mayo_mock_cohort,lab,41.686692,False,False,49.527152,False,0.599315,0.221687,0.027637,0.984293,119.283919
SYN-P-0405,True,professional,mayo_mock_cohort,lab,29.781141,False,False,52.419916,False,0.486084,0.267728,0.034294,0.967306,124.68973
SYN-P-0406,True,professional,mayo_mock_cohort,lab,25.550289,False,False,48.13659,False,0.719498,0.214883,0.032116,0.992277,114.301257
SYN-P-0407,True,professional,mayo_mock_cohort,lab,46.771133,True,False,54.846915,False,0.716288,0.389291,0.056001,0.945652,114.376826
SYN-P-0408,True,professional,mayo_mock_cohort,lab,44.119715,True,False,50.671675,False,0.603912,0.331494,0.068428,0.971745,122.930826
SYN-P-0409,True,professional,mayo_mock_cohort,lab,55.879365,True,False,57.186179,False,0.606334,0.308385,0.033278,0.972662,118.390871
SYN-P-0410,True,professional,mayo_mock_cohort,lab,52.044024,False,False,50.447761,False,0.797233,0.311545,0.023735,0.993002,116.384375
SYN-P-0411,True,professional,mayo_mock_cohort,lab,57.36181,True,False,52.139396,False,0.768847,0.199291,0.093095,0.966938,124.302434
SYN-P-0412,True,professional,mayo_mock_cohort,lab,43.862196,True,False,48.659144,False,0.532178,0.394448,0.02291,0.963331,121.429171
SYN-P-0413,True,professional,mayo_mock_cohort,lab,54.524595,False,False,48.624228,False,0.969975,0.380121,0.059938,0.992992,117.568723
SYN-P-0414,True,professional,mayo_mock_cohort,lab,34.978156,True,False,54.967519,False,0.593038,0.162499,0.046882,0.994993,114.37718
SYN-P-0415,True,professional,mayo_mock_cohort,lab,52.991085,True,True,45.869254,False,0.617023,0.241875,0.046797,0.994998,120.437654
SYN-P-0416,True,professional,mayo_mock_cohort,lab,34.001763,False,False,53.346337,False,0.757211,0.192098,0.035579,0.984629,121.630515
SYN-P-0417,True,professional,mayo_mock_cohort,lab,46.030496,False,False,51.939426,False,0.898734,0.271457,0.038962,0.987772,115.219212
SYN-P-0418,True,professional,mayo_mock_cohort,lab,61.880845,False,False,49.577004,False,0.466213,0.072534,0.057851,0.98792,116.126853
SYN-P-0419,True,professional,mayo_mock_cohort,lab,51.0258,False,False,54.978288,False,0.915878,0.209262,0.01793,0.962439,121.506642
SYN-P-0420,True,professional,mayo_mock_cohort,lab,48.493759,False,True,51.036711,False,0.742755,0.228146,0.037756,0.957674,120.015565
SYN-P-0421,True,professional,mayo_mock_cohort,lab,31.922376,True,False,56.333824,False,0.677865,0.269886,0.058701,0.973368,115.498001
SYN-P-0422,True,professional,mayo_mock_cohort,lab,56.430187,False,False,52.986447,False,0.440841,0.155054,0.038464,0.977933,122.409143
SYN-P-0423,True,professional,mayo_mock_cohort,lab,48.747101,False,True,48.448336,False,0.659666,0.24434,0.036677,0.974107,117.936685
SYN-P-0424,True,professional,mayo_mock_cohort,lab,54.838925,False,False,52.597274,False,0.540925,0.293986,0.082553,1.0,125.121084
SYN-P-0425,True,professional,mayo_mock_cohort,lab,73.805917,True,False,52.372937,False,0.713521,0.2186,0.036375,0.976332,121.419337
SYN-P-0426,True,professional,mayo_mock_cohort,lab,18.0,False,False,50.97184,False,0.786062,0.28512,0.044467,0.97023,124.934303
SYN-P-0427,True,professional,mayo_mock_cohort,lab,32.816457,False,False,51.070122,False,0.441714,0.28688,0.032119,0.976901,124.711893
SYN-P-0428,True,professional,mayo_mock_cohort,lab,30.830491,False,False,48.097668,False,0.634544,0.26574,0.036104,0.988255,118.282419
SYN-P-0429,True,professional,mayo_mock_cohort,lab,44.309092,False,False,47.949026,False,0.897719,0.128718,0.061662,0.980374,115.977098
SYN-P-0430,True,professional,mayo_mock_cohort,lab,45.779627,True,True,47.32228,False,0.594257,0.317493,0.016627,0.972796,123.515656
SYN-P-0431,True,professional,mayo_mock_cohort,lab,35.738444,False,False,53.886047,False,0.64245,0.33416,0.025718,0.962964,116.016438
SYN-P-0432,True,professional,mayo_mock_cohort,lab,59.716473,False,False,50.460368,False,1.024736,0.229401,0.032922,0.974535,115.015505
SYN-P-0433,True,professional,mayo_mock_cohort,lab,43.09344,True,False,54.115884,False,0.853672,0.238313,0.048694,0.97374,123.825574
SYN-P-0434,True,professional,mayo_mock_cohort,lab,67.656497,False,False,53.809436,False,0.785575,0.285887,0.042814,0.943585,122.971754
SYN-P-0435,True,professional,mayo_mock_cohort,lab,51.668685,True,False,54.087912,False,0.857807,0.294214,0.007925,0.970205,122.23022
SYN-P-0436,True,professional,mayo_mock_cohort,lab,59.739888,True,False,53.807514,False,0.951001,0.316139,0.030657,0.98627,119.717791
SYN-P-0437,True,professional,mayo_mock_cohort,lab,39.054795,False,True,51.458351,False,0.543615,0.331518,0.03301,0.981119,116.06551
SYN-P-0438,True,professional,mayo_mock_cohort,lab,36.87513,False,False,50.542436,False,0.598346,0.228817,0.019309,0.955329,115.058842
SYN-P-0439,True,professional,mayo_mock_cohort,lab,47.129238,True,False,50.865712,False,0.792008,0.271307,0.054911,0.978025,120.026693
SYN-P-0440,True,professional,mayo_mock_cohort,lab,44.510349,True,False,50.733155,False,0.44422,0.30787,0.062419,0.966218,125.004437
SYN-P-0441,True,professional,mayo_mock_cohort,lab,66.290574,False,False,54.118888,False,0.642209,0.356718,0.061762,0.970148,117.845842
SYN-P-0442,True,professional,mayo_mock_cohort,lab,38.375968,False,False,49.628244,False,0.443672,0.320489,0.022132,0.969674,119.176945
SYN-P-0443,True,professional,mayo_mock_cohort,lab,39.858778,True,False,52.611137,False,0.73694,0.260844,0.021777,0.993197,120.746894
SYN-P-0444,True,professional,mayo_mock_cohort,lab,37.976678,False,False,49.824437,False,0.533873,0.288209,0.024819,0.96328,115.483489
SYN-P-0445,True,professional,mayo_mock_cohort,lab,57.522793,False,True,51.033405,False,0.645717,0.227983,0.029152,0.962075,122.549683
SYN-P-0446,True,professional,mayo_mock_cohort,lab,49.376444,False,False,52.183573,False,0.52063,0.274629,0.047764,0.979744,117.418038
SYN-P-0447,True,professional,mayo_mock_cohort,lab,32.156891,True,False,54.840547,False,0.785484,0.315472,0.04021,0.991412,119.736492
SYN-P-0448,True,professional,mayo_mock_cohort,lab,34.779188,True,False,51.404584,False,0.779433,0.246266,0.0,0.949911,123.19243
SYN-P-0449,True,professional,mayo_mock_cohort,lab,50.126263,False,False,47.794801,False,0.651991,0.346683,0.05753,0.956772,117.08551
SYN-P-0450,True,professional,mayo_mock_cohort,lab,47.045311,False,False,57.477569,False,0.869485,0.319357,0.037232,0.969602,117.618417
SYN-P-0451,True,professional,mayo_mock_cohort,lab,39.994359,False,True,52.219508,False,0.841917,0.233575,0.027171,0.961402,120.668896
SYN-P-0452,True,professional,mayo_mock_cohort,lab,66.000069,False,False,51.739106,False,0.487777,0.355988,0.02621,0.976139,124.330027
SYN-P-0453,True,professional,mayo_mock_cohort,lab,61.964761,True,False,48.996304,False,0.683484,0.161235,0.034173,0.995904,121.20896
SYN-P-0454,True,professional,mayo_mock_cohort,lab,44.670943,True,False,53.457255,False,0.78672,0.34459,0.046476,0.972726,123.966931
SYN-P-0455,True,professional,mayo_mock_cohort,lab,49.703488,False,False,55.417125,False,0.848307,0.211136,0.035829,0.999182,124.021008
SYN-P-0456,True,professional,mayo_mock_cohort,lab,26.002702,True,False,50.735468,False,0.737536,0.293955,0.069315,0.996797,115.070429
SYN-P-0457,True,professional,mayo_mock_cohort,lab,59.239549,False,True,52.673443,False,0.742435,0.339941,0.0,0.96778,118.273657
SYN-P-0458,True,professional,mayo_mock_cohort,lab,68.220162,True,False,50.984093,False,0.681271,0.227006,0.034271,1.0,116.672884
SYN-P-0459,True,professional,mayo_mock_cohort,lab,31.880947,False,False,51.980108,False,0.682005,0.169806,0.045848,0.987733,120.221441
SYN-P-0460,True,professional,mayo_mock_cohort,lab,44.56776,False,False,53.886706,False,0.603598,0.28517,0.063073,0.984677,122.151224
SYN-P-0461,True,professional,mayo_mock_cohort,lab,59.198841,True,False,49.436259,False,0.576233,0.117684,0.050305,0.979714,119.53669
SYN-P-0462,True,professional,mayo_mock_cohort,lab,38.202306,True,True,53.813581,False,0.729322,0.341516,0.042547,0.973409,121.047211
SYN-P-0463,True,professional,mayo_mock_cohort,lab,65.564511,True,False,57.275136,False,0.594809,0.288141,0.00772,0.984136,115.777516
SYN-P-0464,True,professional,mayo_mock_cohort,lab,44.510051,True,False,53.040128,False,0.735166,0.315548,0.07909,1.0,112.705585
SYN-P-0465,True,professional,mayo_mock_cohort,lab,48.275808,False,False,53.34886,False,0.593977,0.288499,0.031736,0.972675,117.81298
SYN-P-0466,True,professional,mayo_mock_cohort,lab,48.282555,True,False,53.044803,False,0.543402,0.405542,0.041999,0.983206,115.82774
SYN-P-0467,True,professional,mayo_mock_cohort,lab,64.831083,False,False,53.634964,False,0.513889,0.264806,0.077419,0.973047,121.686874
SYN-P-0468,True,professional,mayo_mock_cohort,lab,61.21927,True,False,51.215652,False,0.68405,0.282659,0.051342,0.998032,117.986978
SYN-P-0469,True,professional,mayo_mock_cohort,lab,44.19124,False,False,52.678444,False,0.520411,0.350217,0.033302,0.989808,117.938397
SYN-P-0470,True,professional,mayo_mock_cohort,lab,58.265355,False,False,51.60111,False,0.563579,0.27342,0.043793,0.971841,119.391358
SYN-P-0471,True,professional,mayo_mock_cohort,lab,61.83087,False,False,50.146353,False,0.461507,0.346625,0.024713,0.995786,125.045286
SYN-P-0472,True,professional,mayo_mock_cohort,lab,28.342757,False,False,56.370053,False,0.967822,0.343695,0.064902,0.96662,113.608199
SYN-P-0473,True,professional,mayo_mock_cohort,lab,40.764968,False,False,53.338998,False,0.76267,0.221128,0.052914,0.982195,117.603882
SYN-P-0474,True,professional,mayo_mock_cohort,lab,41.015049,False,False,58.486651,False,0.64837,0.310716,0.059213,0.971855,118.156689
SYN-P-0475,True,professional,mayo_mock_cohort,lab,60.238951,False,False,50.602847,False,0.651938,0.336573,0.068047,0.98479,120.200167
SYN-P-0476,True,professional,mayo_mock_cohort,lab,53.964877,True,False,51.163185,False,0.7817,0.271211,0.043135,0.964216,121.758487
SYN-P-0477,True,professional,mayo_mock_cohort,lab,59.208314,True,True,51.628475,False,0.478696,0.383279,0.010295,0.964317,122.555825
SYN-P-0478,True,professional,mayo_mock_cohort,lab,29.539148,False,False,55.012196,True,0.421799,0.420633,0.052118,0.967284,122.786521
SYN-P-0479,True,professional,mayo_mock_cohort,lab,37.255029,False,False,52.351089,False,0.721186,0.208014,0.037649,0.993084,118.913518
SYN-P-0480,True,professional,mayo_mock_cohort,lab,41.818961,False,False,56.060784,False,0.498721,0.243636,0.030697,0.994313,118.638421
SYN-P-0481,True,professional,mayo_mock_cohort,lab,19.018456,True,False,52.283626,False,0.275272,0.161695,0.038525,0.960283,118.469636
SYN-P-0482,True,professional,mayo_mock_cohort,lab,38.929948,True,False,53.769503,False,0.674223,0.198453,0.008069,0.999,118.424071
SYN-P-0483,True,professional,mayo_mock_cohort,lab,37.613478,True,False,50.089994,False,0.526915,0.367514,0.058505,0.965818,114.189023
SYN-P-0484,True,professional,mayo_mock_cohort,lab,42.003496,True,False,52.773959,False,0.752623,0.29415,0.026538,0.98781,122.64639
SYN-P-0485,True,professional,mayo_mock_cohort,lab,54.155259,True,False,50.872463,False,0.652476,0.520953,0.032819,0.991735,118.468865
SYN-P-0486,True,professional,mayo_mock_cohort,lab,43.038181,False,True,50.780546,False,0.621284,0.237078,0.027411,0.985003,117.877924
SYN-P-0487,True,professional,mayo_mock_cohort,lab,53.180031,False,False,49.222246,False,0.590098,0.426875,0.035162,0.977886,119.787991
SYN-P-0488,True,professional,mayo_mock_cohort,lab,55.572524,False,False,52.836131,False,0.728981,0.176198,0.00889,0.938388,119.327098
SYN-P-0489,True,professional,mayo_mock_cohort,lab,52.219444,False,False,50.41108,False,0.470553,0.294678,0.059332,0.991952,126.752897
SYN-P-0490,True,professional,mayo_mock_cohort,lab,32.656163,True,True,57.359941,False,0.39704,0.159627,0.053539,0.943606,125.407332
SYN-P-0491,True,professional,mayo_mock_cohort,lab,41.926782,True,False,52.343906,False,0.580385,0.233588,0.014799,0.977791,115.406119
SYN-P-0492,True,professional,mayo_mock_cohort,lab,28.738329,True,False,54.626411,False,0.596696,0.209548,0.033749,0.971931,125.396278
SYN-P-0493,True,professional,mayo_mock_cohort,lab,72.312462,True,False,52.815819,False,0.728962,0.32981,0.026337,0.980297,125.642997
SYN-P-0494,True,professional,mayo_mock_cohort,lab,58.093101,False,True,54.570828,False,0.554337,0.42806,0.057381,0.99032,118.759843
SYN-P-0495,True,professional,mayo_mock_cohort,lab,48.723281,False,False,51.916365,False,0.712193,0.358828,0.05708,0.964288,118.322853
SYN-P-0496,True,professional,mayo_mock_cohort,lab,47.750853,False,False,49.898438,False,0.994083,0.123613,0.047382,0.985986,116.920242
SYN-P-0497,True,professional,mayo_mock_cohort,lab,32.346257,False,False,53.199442,False,0.629926,0.173781,0.024431,1.0,121.791292
SYN-P-0498,True,professional,mayo_mock_cohort,lab,48.622431,False,False,52.714324,False,0.791134,0.368303,0.024866,0.959777,112.972354
SYN-P-0499,True,professional,mayo_mock_cohort,lab,23.250215,False,False,50.566995,False,0.567347,0.41618,0.040894,0.945655,117.029963
SYN-P-0500,True,professional,mayo_mock_cohort,lab,37.634816,True,False,48.669548,False,0.716666,0.273691,0.066191,0.986445,117.697305
